0,1,2,3,4
Standard,Disclosure,Reference,Additional information and reasons,External audit*
3-3,Management of material topics,"7 SR . Partnerships and political commitment > Materiality and goals 7SR . Partnerships and political commitment
:selected: :selected:",,"partially, NFD"
,,> Responsible and transparent representation of interests,,
,,"7SR . Partnerships and political commitment > Governance
:selected:",,
,,"7 SR . Partnerships and political commitment
:selected:",,
,,> Positioning and measures on particularly relevant topics,,
,,"@ AR . Non-Financial Declaration . Responsible and transparent representation of interests
:selected:",,
415-1,Political contributions,"7 SR . Partnerships and political commitment . Party donations and political contributions AR . Non-Financial Declaration . Responsible and transparent representation of interests
:selected: :selected:",,"partially, NFD"
