0,1,2,3,4
(in millions of euros),,,"December 31, 2023","December 31, 2022"
988 in 2023,:unselected: 47%,Provisions for product warranties,465,460
,:selected: 24%,Provisions for onerous contracts,236,329
,:selected: 15%,Provisions for employee-related and other disputes,150,110
,:selected: 7%,Provisions for restructuring costs,68,51
,:unselected: 4%,Provisions for unfavorable contracts(1),42,186
,:selected: 2%,Provisions for tax-related disputes,18,25
,:selected: 1%,Provisions for environmental risks,9,15
,,TOTAL OTHER PROVISIONS,988,"1,176"
