0,1,2,3,4
(in millions of euros),,,"December 31, 2023","December 31, 2022"
,:unselected: 66%,Bonds,"3,936","3,807"
,:selected: 9%,Schuldschein loans (German private placements),552,887
"6,014 in 2023",:selected: 10%,European Investment Bank (EIB) loan,587,582
,:selected: 4%,Bilateral bank loans,250,100
,:unselected: 10%,Lease liabilities,581,617
,0% :selected:,Other borrowings,23,45
,:selected: 1%,Accrued interest,85,65
,,LONG-TERM DEBT,"6,014","6,103"
