0,1,2,3,4
millions of euros),,,"December 31, 2023","December 31, 2022"
,:unselected: 17%,Comfort & Driving Assistance Systems,544,571
"3,112 in 2023",:selected: 50%,Powertrain Systems,"1,571","1,585"
,:selected: 17%,Thermal Systems,522,599
,:selected: 15%,Visibility Systems,469,484
,:unselected: 1%,Other,6,6
,,GOODWILL,"3,112","3,245"
