0,1,2
,,
2023,,Acquisition of Gescrap
,,
2025,,"Done V
:selected:"
,,
,,
2023,20%,
,,
2025,,100%
,,
,,
2023,Gestamp's Circular Economy Strategy Management Model has been Certified by AENOR,
,,
2025,Circular economy certification of centers that represent 80% of total sales,
,,
