0,1,2
,Year,
Enlarged Europe,2023,40.7% :selected:
,2022,32.7% :unselected:
North America,2023,37.6% :selected:
,2022,52.3% :unselected:
South America,2023,6.3% :selected:
,2022,1.4% :unselected:
Middle East & Africa,2023,4.7% :unselected:
,2022,4.8% :unselected:
China and India & Asia Pacific,2023,10.7% :selected:
,2022,8.8% :unselected:
