0,1,2,3
VOC,Year,g/m2 painted,tons
Manufacturing Enlarged Europe Activities North America South America Middle East & Africa China and India & Asia Pacific,2023,25.49,"9,602"
,2022,27.12,"8,765"
,2021,28.82,"9,318"
,2023,13.67,"3,296"
,2022,14.03,"3,237"
,2021,14.79,"3,410"
,2023,36.42,"3,147"
,2022,37.31,"2,953"
,2021,34.90,"2,789"
,2023,52.07,720
,2022,52.90,601
,2021,58.66,514
,2023,71.09,118
,2022,139.8923,8223
,2021,NA,NA
Total,2023,23.46,"16,883"
,2022,24.25,"15,638"
,2021,24.95,"16,031"
