0,1,2
,Year,
Scope 1 (million tons CO2-eq),2023,1.4
,2022,1.5
,2021,1.7
Scope 2 * (million tons CO2-eq),2023,1.7
,2022,1.9
,2021,2.2
Scope 3 (million tons CO2-eq),2023,457.6
,2022,447.2
,2021,523.3
Total emissions (million tons CO2-eq),2023,460.7
,2022,450.6
,2021,527.2
,,
Total emissions per vehicle sold (tons CO2-eq/veh),2023,74.3
,2022,77.1
,2021,80.2
